map_index,original_name,corrected_name,family,doubtful,identified_by_sight,spp,has_map,map
1,Struthio camelus,,Struthionidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_031_1
2,Podiceps ruficollis,,Podicipedidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_031_2
3,Podiceps nigricollis,,Podicipedidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_031_3
4,Podiceps cristatus,,Podicipedidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_031_4
5,Procellaria diomedea,,Procellariidae,FALSE,TRUE,FALSE,FALSE,
6,Procellaria gravis,,Procellariidae,FALSE,FALSE,FALSE,FALSE,
7,Procellaria grisea,,Procellariidae,FALSE,TRUE,FALSE,FALSE,
8,Procellaria puffinus,,Procellariidae,FALSE,TRUE,FALSE,FALSE,
9,Procellaria assimilis,puffinus boydi,Procellariidae,FALSE,TRUE,FALSE,FALSE,
10,Bulweria bulwerii,,Procellariidae,FALSE,TRUE,FALSE,FALSE,
11,Oceanites oceanicus,,Hydrobatidae,FALSE,FALSE,FALSE,FALSE,
12,Oceanites marinus,Pelagodroma marina,Hydrobatidae,FALSE,TRUE,FALSE,FALSE,
13,Hydrobates pelagicus,,Hydrobatidae,FALSE,TRUE,FALSE,FALSE,
14,Hydrobates castro,,Hydrobatidae,FALSE,TRUE,FALSE,FALSE,
15,Hydrobates leucorhoa,,Hydrobatidae,FALSE,TRUE,FALSE,FALSE,
16,Phaethon aethereus,,Phaethontidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_033_1
17,Pelecanus onocrotalus,,Pelecanidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_033_2
18,Pelecanus rufescens,,Pelecanidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_033_3
19,Sula bassana,,Sulidae,FALSE,FALSE,FALSE,FALSE,
20,Sula leucogaster,,Sulidae,FALSE,FALSE,FALSE,FALSE,
21,Phalacrocorax carbo,,Phalacrocoracidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_034_1
22,Phalacrocorax africanus,,Phalacrocoracidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_034_2
23,Anhinga rufa,,Anhingidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_034_3
24,Fregata magnificens,,Fregatidae,FALSE,TRUE,FALSE,FALSE,
25,Botaurus stellaris,,Ardeidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_034_4
26,Ixobrychus minutus,,Ardeidae,FALSE,FALSE,TRUE,TRUE,oiseaux_de_senegambie_Page_035_1
27,Ixobrychus sturmii,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_035_2
28,Tigriornis leucolophus,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_035_3
29,Nycticorax nycticorax,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_035_4
30,Nycticorax leuconotus,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_036_1
31,Ardeola ralloides,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_036_2
32,Ardeala ibis,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_036_3
33,Butorides striatus,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_036_4
34,Egretta ardesiaca,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_036_5
35,Egretta alba,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_037_1
36,Egretta intermedia,Egretta brachyrhyncha,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_037_2
37,Egretta garzetta,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_037_3
38,Egretta garzetta gularis,Egretta gularis,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_037_4
39,Ardea cinerea,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_037_5
40,Ardea melanocephala,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_038_1
41,Ardea goliath,,Ardeidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_038_2
42,Ardea purpurea,,Ardeidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_038_3
43,Scopus umbretta,,Scopidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_038_4
44,Ciconia ciconia,,Ciconiidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_039_1
45,Ciconia nigra,,Ciconiidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_039_2
46,Ciconia abdimii,,Ciconiidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_039_3
47,Ciconia episcopus,Ciconia microscelis,Ciconiidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_039_4
48,Ephippiorhynchus senegalensis,,Ciconiidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_039_5
49,Anastomus lamelligerus,,Ciconiidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_040_1
50,Leptoptilos crurneniferus,,Ciconiidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_040_2
51,Ibis ibis,,Ciconiidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_040_3
52,Threskiornis aethiopica,,Threskiornithidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_040_4
53,Geronticus eremita,,Threskiornithidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_040_5
54,Bostrychia hagedash,,Threskiornithidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_041_1
55,Plegadis faicinellus,,Threskiornithidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_041_2
56,Platalea alba,,Threskiornithidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_041_3
57,Platalea leucorodia,,Threskiornithidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_041_4
58,Phoenicopterus ruber,Phoenicopterus roseus,Phoenicopteridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_041_5
59,Phoenicopterus minor,,Phoenicopteridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_042_1
60,Dendracygna bicolor,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_042_2
61,Dendrocygna viduata,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_042_3
62,Alopochen aegyptiaca,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_042_4
63,Tadorna tadorna,,Anatidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_042_5
64,Plectropterus gambensis,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_043_1
65,Sarkidiornis melanata,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_043_2
66,Nettapus auritus,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_043_3
67,Anas penelope,,Anatidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_043_4
68,Anas strepera,,Anatidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_043_5
69,Anas crecca,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_043_6
70,Anas platyrhynchos,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_044_1
71,Anas acuta,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_044_2
72,Anas querquedula,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_044_3
73,Anas clypeata,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_044_4
74,Anas angustirostris,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_044_5
75,Anas americana,,Anatidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_045_1
76,Anas discors,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_045_2
77,Aythya ferina,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_045_3
78,Aythya nyroca,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_045_4
79,Aythya fuligula,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_045_5
80,Thalassornis leuconoatus,,Anatidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_046_1
81,Aegypius tracheliotus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_046_2
82,Trigonoceps occipitalis,,Accipitridae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_046_3
83,Gyps fulvus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_046_4
84,Gyps rueppellii,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_046_5
85,Gyps bengalensis,Gyps africanus,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_047_1
86,Neophron percnopterus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_047_2
87,Neophron monachus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_047_3
88,Gypohierax angolensis,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_047_4
,Circus cyaneus,,Accipitridae,TRUE,TRUE,FALSE,FALSE,
89,Circus macrourus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_048_1
90,Circus pygargus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_048_2
91,Circus acruginosus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_048_3
92,Polyboroides radiatus,Polyboroides typus,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_048_4
93,Terathopius ecaudatus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_048_5
94,Circaetus gailicus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_048_6
95,Circaetus beaudouini,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_049_1
96,Circaetus cinereus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_049_2
97,Circaetus cinerascens,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_049_3
98,Accipiter melanoleucus,,Accipitridae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_049_4
99,Accipiter toussenelii,,Accipitridae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_049_5
100,Accipiter badius,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_049_6
101,Accipiter nisus,,Accipitridae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_050_1
102,Accipiter erythropus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_050_2
103,Accipiter ovampensis,,Accipitridae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_050_3
104,Melierax metabates,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_050_4
105,Melierax gabar,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_050_5
106,Kaupifalco monogrammicus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_050_6
107,Butastur rufipennis,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_051_1
108,Buteo rufinus,,Accipitridae,FALSE,FALSE,TRUE,TRUE,oiseaux_de_senegambie_Page_051_2
109,Buteo auguralis,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_051_3
110,Buteo buteo,,Accipitridae,FALSE,FALSE,TRUE,TRUE,oiseaux_de_senegambie_Page_051_4
111,Lophaetus occipitalis,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_051_5
112,Stephanoaetus coronatus,,Accipitridae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_052_1
113,Polemaetus bellicosus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_052_2
114,Hierdaetus spilogaster,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_052_3
115,Hieragaetus pennatus,,Accipitridae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_052_4
,Hieraaetus dubius,,Accipitridae,TRUE,TRUE,FALSE,FALSE,
116,Aquila rapax,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_052_5
117,Aquila wahlbergi,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_053_1
118,Haliaetus vocifer,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_053_2
119,Milous migrans,,Accipitridae,FALSE,FALSE,TRUE,TRUE,oiseaux_de_senegambie_Page_053_3
120,Pernis apivorus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_053_4
121,Aviceda cuculoides,,Accipitridae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_053_5
122,Elanus cacruleus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_054_1
123,Elanus riocourti,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_054_2
124,Macheiramphus alcinus,,Accipitridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_054_3
125,Pandion haliaetus,,Pandionidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_054_4
126,Falco biarmicus,,Falconidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_054_5
127,Faleo cherrug,,Falconidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_054_6
128,Falco peregrimus,,Falconidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_055_1
129,Falco cuviert,,Falconidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_055_2
130,Falco subbuteo,,Falconidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_055_3
131,Falco cotumbarius,,Falconidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_055_4
132,Falco chicquera,,Falconidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_055_5
133,Falco ardosiaceus,,Falconidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_056_1
134,Falco vespertinus,,Falconidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_056_2
135,Falco naumanni,,Falconidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_056_3
136,Falco tinnunculus,,Falconidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_056_4
137,Faico alopex,,Falconidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_056_5
138,Sagittarius serpentarius,,Sagittariidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_056_6
139,Francolinus alboguiaris,,Phasianidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_057_1
140,Francolinus bicalcaratus,,Phasianidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_057_2
141,Francolinus ahantensis,,Phasianidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_057_3
142,Coturnix cotumix,,Phasianidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_057_4
143,Coturnix delegorquei,,Phasianidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_057_5
144,Piilopachus petrosus,,Odontophoridae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_058_1
145,Numida meteagris,,Numididae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_058_2
146,Crex eqregia,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_058_3
147,Porzang parva,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_058_4
148,Porzana pusilta,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_058_5
149,Porzana porzana,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_058_6
150,Limmocorax flavirostra,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_059_1
151,Sarothrura pulchra,,Rallidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_059_2
152,Gallinula anguilata,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_059_3
153,Gallinula chloropus,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_059_4
154,Porphyrio madagascariensis,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_060_1
155,Porphyrio alleni,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_060_2
156,Fulica atra,,Rallidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_060_3
157,Podica senegalensis,,Heliornithidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_060_4
158,Balearica pavonina,,Gruidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_060_5
159,Otis arabs,,Otididae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_061_1
160,Neotis denhami,,Otididae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_061_2
161,Lophotis savilei,,Otididae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_061_3
162,Eupodotis senegalensis,,Otididae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_062_1
163,Eupodotis melanoguster,,Otididae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_062_2
164,Actophilornis africanus,,Jacanidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_062_3
165,Burhinus oedicnemus,,Burhinidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_062_4
166,Burhinus senegaiensis,,Burhinidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_062_5
167,Burhinus capensis,,Burhinidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_063_1
168,Burhinus vermiculatus,,Burhinidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_063_2
169,Haematopus ostralegus,,Haematopodidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_063_3
170,Haematopus moquini,,Haematopodidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_063_4
171,Vanellus vanellus,,Charadriidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_063_5
172,Vanellus spinosus,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_063_6
173,Vanellus tectus,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_064_1
174,Vanellus indicus,,Charadriidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_064_2
175,Vanellus aibiceps,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_064_3
176,Vanellus lugubris,,Charadriidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_064_4
177,Vanellus senegallus,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_064_5
178,Piuvialis apricarius,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_064_6
179,Pluvialis dominicus,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_065_1
180,Pluvialis squaturola,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_065_2
181,Charadrius hiaticuia,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_065_3
182,Charadrius dubius,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_065_4
183,Charadrius pecuarius,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_065_5
184,Charadrius forbesi,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_065_6
185,Charadrius alexandrinus,,Charadriidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_066_1
186,Charadrius marginatus,,Charadriidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_066_2
187,Eudromias morinelilus,,Charadriidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_066_3
188,Numenius phaeopus,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_066_4
189,Numienius arquatau,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_066_5
190,Limosa limosa,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_067_1
191,Limosa lapponica,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_067_2
192,Tringa nebularia,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_067_3
193,Tringa stagnatilis,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_067_4
194,Tringa glareola,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_067_5
195,Tringa fluvipes,,Scolopacidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_067_6
196,Tringa ochropus,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_068_1
197,Trina terek,,Scolopacidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_068_2
198,Tringa hypoleucos,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_068_3
199,Tringa totanus,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_068_4
200,Tringa erythropus,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_068_5
201,Arenauria interpres,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_068_6
202,Gallinago media,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_069_1
203,Gallinago gallinago,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_069_2
204,Gallinago minima,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_069_3
205,Limnodromus,,Scolopacidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_069_4
206,Calidris canutus,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_069_5
207,Calidris alpina,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_069_6
208,Calidris ferruginea,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_070_1
209,Calidris bairdii,,Scolopacidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_070_2
210,Calidris minuta,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_070_3
211,Calidris temminckii,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_070_4
212,Calidris alba,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_070_5
213,Trungites subruficollis,,Scolopacidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_070_6
214,Philomachus pugnux,,Scolopacidae,FALSE,FALSE,FALSE,TRUE,oiseaux_de_senegambie_Page_071_1
215,Phalaropus fulicarius,,Scolopacidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_071_2
216,Phalaropus lobatus,,Scolopacidae,FALSE,TRUE,FALSE,TRUE,oiseaux_de_senegambie_Page_071_3
